review_id,user_id,game_id,rating,review_text,created_at,updated_at,is_spoiler,likes_count,dislikes_count
rev_0000013891,u_0004737,g_0019876,5,synthetic review with rating 5 for g_0019876,2026-04-02T01:24:26Z,2026-04-16T01:24:26Z,False,117,71
rev_0000013892,u_0004737,g_0055106,2,synthetic review with rating 2 for g_0055106,2026-03-30T06:41:22Z,2026-04-04T06:41:22Z,False,151,76
rev_0000013893,u_0004737,g_0033087,5,synthetic review with rating 5 for g_0033087,2026-03-21T02:31:23Z,2026-04-04T02:31:23Z,False,484,20
rev_0000013894,u_0004737,g_0045544,2,synthetic review with rating 2 for g_0045544,2026-04-14T10:19:56Z,2026-05-09T10:19:56Z,False,417,59
rev_0000013895,u_0004737,g_0009095,5,synthetic review with rating 5 for g_0009095,2026-04-19T01:29:53Z,2026-05-16T01:29:53Z,False,285,7
rev_0000013896,u_0004737,g_0095955,2,synthetic review with rating 2 for g_0095955,2026-05-20T02:33:59Z,2026-05-23T02:33:59Z,False,140,62
rev_0000013897,u_0004738,g_0053292,4,synthetic review with rating 4 for g_0053292,2026-04-21T05:21:55Z,2026-04-30T05:21:55Z,False,106,5
rev_0000013898,u_0004738,g_0026846,3,synthetic review with rating 3 for g_0026846,2026-03-06T21:24:04Z,2026-03-22T21:24:04Z,False,38,50
rev_0000013899,u_0004738,g_0014345,3,synthetic review with rating 3 for g_0014345,2026-04-30T00:41:27Z,2026-05-15T00:41:27Z,False,109,24
rev_0000013900,u_0004738,g_0014502,4,synthetic review with rating 4 for g_0014502,2026-05-30T05:05:47Z,2026-06-09T05:05:47Z,False,92,26
rev_0000013901,u_0004739,g_0066394,1,synthetic review with rating 1 for g_0066394,2026-04-26T02:17:50Z,2026-05-04T02:17:50Z,False,416,69
rev_0000013902,u_0004739,g_0049086,5,synthetic review with rating 5 for g_0049086,2026-02-21T10:04:56Z,2026-02-26T10:04:56Z,False,100,3
rev_0000013903,u_0004739,g_0078545,4,synthetic review with rating 4 for g_0078545,2026-05-18T15:09:02Z,2026-06-03T15:09:02Z,False,224,8
rev_0000013904,u_0004739,g_0091494,5,synthetic review with rating 5 for g_0091494,2026-04-10T00:13:31Z,2026-04-23T00:13:31Z,False,379,2
rev_0000013905,u_0004740,g_0001029,5,synthetic review with rating 5 for g_0001029,2025-08-13T13:06:00Z,2025-09-04T13:06:00Z,False,437,25
rev_0000013906,u_0004741,g_0036182,5,synthetic review with rating 5 for g_0036182,2026-05-17T13:51:37Z,2026-06-13T13:51:37Z,False,76,2
rev_0000013907,u_0004741,g_0003814,4,synthetic review with rating 4 for g_0003814,2026-04-13T15:12:54Z,2026-04-23T15:12:54Z,False,380,59
rev_0000013908,u_0004741,g_0076135,2,synthetic review with rating 2 for g_0076135,2026-05-24T07:56:43Z,2026-06-04T07:56:43Z,False,242,29
rev_0000013909,u_0004741,g_0014271,4,synthetic review with rating 4 for g_0014271,2026-05-17T08:40:15Z,2026-06-11T08:40:15Z,False,135,63
rev_0000013910,u_0004741,g_0014690,4,synthetic review with rating 4 for g_0014690,2026-05-31T21:39:09Z,2026-06-10T21:39:09Z,False,321,37
rev_0000013911,u_0004741,g_0066565,5,synthetic review with rating 5 for g_0066565,2026-05-23T23:15:45Z,2026-06-07T23:15:45Z,False,156,0
rev_0000013912,u_0004741,g_0028648,5,synthetic review with rating 5 for g_0028648,2026-04-03T12:00:55Z,2026-04-05T12:00:55Z,True,318,17
rev_0000013913,u_0004741,g_0031448,5,synthetic review with rating 5 for g_0031448,2026-05-15T21:50:31Z,2026-06-14T21:50:31Z,True,374,47
rev_0000013914,u_0004742,g_0002124,4,synthetic review with rating 4 for g_0002124,2026-03-13T06:45:35Z,2026-03-31T06:45:35Z,False,173,47
rev_0000013915,u_0004742,g_0086977,4,synthetic review with rating 4 for g_0086977,2025-12-21T08:21:39Z,2025-12-23T08:21:39Z,False,337,28
rev_0000013916,u_0004743,g_0061289,4,synthetic review with rating 4 for g_0061289,2026-05-30T06:35:27Z,2026-06-05T06:35:27Z,False,357,49
rev_0000013917,u_0004743,g_0047792,5,synthetic review with rating 5 for g_0047792,2026-05-29T02:30:09Z,2026-06-07T02:30:09Z,False,392,12
rev_0000013918,u_0004744,g_0009007,5,synthetic review with rating 5 for g_0009007,2026-05-24T20:05:30Z,2026-05-29T20:05:30Z,False,224,72
rev_0000013919,u_0004745,g_0064893,3,synthetic review with rating 3 for g_0064893,2026-05-03T06:36:46Z,2026-05-26T06:36:46Z,False,310,73
rev_0000013920,u_0004745,g_0081404,3,synthetic review with rating 3 for g_0081404,2026-04-17T13:02:45Z,2026-05-09T13:02:45Z,False,365,28
rev_0000013921,u_0004745,g_0078370,2,synthetic review with rating 2 for g_0078370,2026-05-03T17:41:38Z,2026-05-14T17:41:38Z,False,5,45
rev_0000013922,u_0004747,g_0089864,4,synthetic review with rating 4 for g_0089864,2025-10-22T04:52:22Z,2025-11-07T04:52:22Z,False,340,35
rev_0000013923,u_0004747,g_0065659,4,synthetic review with rating 4 for g_0065659,2026-05-29T22:38:18Z,2026-06-02T22:38:18Z,False,368,25
rev_0000013924,u_0004748,g_0029139,3,synthetic review with rating 3 for g_0029139,2026-05-25T02:53:53Z,2026-06-09T02:53:53Z,True,374,64
rev_0000013925,u_0004749,g_0067812,5,synthetic review with rating 5 for g_0067812,2026-05-22T16:57:41Z,2026-05-31T16:57:41Z,True,390,9
rev_0000013926,u_0004749,g_0081210,1,synthetic review with rating 1 for g_0081210,2026-04-14T17:19:02Z,2026-04-21T17:19:02Z,False,273,31
rev_0000013927,u_0004749,g_0078740,3,synthetic review with rating 3 for g_0078740,2026-05-28T00:02:41Z,2026-06-04T00:02:41Z,False,216,65
rev_0000013928,u_0004749,g_0026545,3,synthetic review with rating 3 for g_0026545,2026-04-09T04:04:12Z,2026-04-12T04:04:12Z,False,335,68
rev_0000013929,u_0004750,g_0096107,5,synthetic review with rating 5 for g_0096107,2026-04-13T15:11:49Z,2026-05-04T15:11:49Z,True,463,43
rev_0000013930,u_0004750,g_0090182,5,synthetic review with rating 5 for g_0090182,2026-05-30T00:00:25Z,2026-06-08T00:00:25Z,False,173,63
rev_0000013931,u_0004750,g_0062794,4,synthetic review with rating 4 for g_0062794,2026-03-05T19:11:05Z,2026-04-04T19:11:05Z,False,70,54
rev_0000013932,u_0004750,g_0076822,5,synthetic review with rating 5 for g_0076822,2026-05-28T22:59:38Z,2026-06-03T22:59:38Z,False,116,16
rev_0000013933,u_0004750,g_0006023,1,synthetic review with rating 1 for g_0006023,2026-05-16T17:21:27Z,2026-06-11T17:21:27Z,False,414,53
rev_0000013934,u_0004751,g_0019346,4,synthetic review with rating 4 for g_0019346,2026-03-11T02:39:12Z,2026-04-05T02:39:12Z,False,454,5
rev_0000013935,u_0004752,g_0067278,4,synthetic review with rating 4 for g_0067278,2026-05-31T13:15:39Z,2026-06-01T13:15:39Z,True,288,22
rev_0000013936,u_0004753,g_0030765,2,synthetic review with rating 2 for g_0030765,2026-05-07T12:33:57Z,2026-06-05T12:33:57Z,False,172,54
rev_0000013937,u_0004753,g_0036426,3,synthetic review with rating 3 for g_0036426,2026-05-28T06:09:55Z,2026-06-05T06:09:55Z,False,79,79
rev_0000013938,u_0004753,g_0003204,5,synthetic review with rating 5 for g_0003204,2026-05-15T14:58:26Z,2026-06-12T14:58:26Z,False,101,0
rev_0000013939,u_0004754,g_0063905,2,synthetic review with rating 2 for g_0063905,2026-04-24T20:18:48Z,2026-05-06T20:18:48Z,False,23,39
rev_0000013940,u_0004754,g_0042906,3,synthetic review with rating 3 for g_0042906,2026-01-15T00:14:50Z,2026-01-21T00:14:50Z,False,212,61
rev_0000013941,u_0004754,g_0051990,5,synthetic review with rating 5 for g_0051990,2026-04-18T06:39:28Z,2026-04-24T06:39:28Z,False,139,74
rev_0000013942,u_0004754,g_0074242,1,synthetic review with rating 1 for g_0074242,2025-12-13T19:00:24Z,2026-01-05T19:00:24Z,False,157,8
rev_0000013943,u_0004754,g_0033627,2,synthetic review with rating 2 for g_0033627,2026-04-02T13:08:06Z,2026-04-08T13:08:06Z,False,228,12
rev_0000013944,u_0004754,g_0018384,4,synthetic review with rating 4 for g_0018384,2026-03-18T00:25:35Z,2026-03-29T00:25:35Z,False,466,9
rev_0000013945,u_0004754,g_0006176,5,synthetic review with rating 5 for g_0006176,2026-05-24T03:37:19Z,2026-06-18T03:37:19Z,False,193,78
rev_0000013946,u_0004754,g_0058286,4,synthetic review with rating 4 for g_0058286,2025-10-26T00:50:33Z,2025-11-11T00:50:33Z,False,224,6
rev_0000013947,u_0004755,g_0089353,2,synthetic review with rating 2 for g_0089353,2026-05-28T11:07:56Z,2026-06-24T11:07:56Z,False,339,31
rev_0000013948,u_0004755,g_0072451,2,synthetic review with rating 2 for g_0072451,2026-04-28T15:43:37Z,2026-05-04T15:43:37Z,False,20,0
rev_0000013949,u_0004755,g_0009770,1,synthetic review with rating 1 for g_0009770,2026-05-21T06:20:34Z,2026-06-20T06:20:34Z,False,242,35
rev_0000013950,u_0004756,g_0048678,4,synthetic review with rating 4 for g_0048678,2026-04-08T10:31:55Z,2026-05-04T10:31:55Z,False,269,28
rev_0000013951,u_0004756,g_0043861,4,synthetic review with rating 4 for g_0043861,2026-05-15T13:30:04Z,2026-06-01T13:30:04Z,False,120,40
rev_0000013952,u_0004756,g_0089306,5,synthetic review with rating 5 for g_0089306,2026-04-01T08:10:49Z,2026-04-06T08:10:49Z,False,426,39
rev_0000013953,u_0004756,g_0053153,4,synthetic review with rating 4 for g_0053153,2026-02-26T07:45:56Z,2026-03-19T07:45:56Z,False,325,23
rev_0000013954,u_0004756,g_0027692,2,synthetic review with rating 2 for g_0027692,2026-05-03T05:48:59Z,2026-06-02T05:48:59Z,False,112,51
rev_0000013955,u_0004756,g_0082752,4,synthetic review with rating 4 for g_0082752,2026-04-04T03:15:24Z,2026-04-08T03:15:24Z,False,490,24
rev_0000013956,u_0004756,g_0042832,4,synthetic review with rating 4 for g_0042832,2026-05-12T02:19:49Z,2026-05-16T02:19:49Z,False,114,26
rev_0000013957,u_0004756,g_0093388,2,synthetic review with rating 2 for g_0093388,2026-04-28T20:03:33Z,2026-05-27T20:03:33Z,False,114,59
rev_0000013958,u_0004756,g_0094521,4,synthetic review with rating 4 for g_0094521,2026-05-19T20:03:38Z,2026-05-29T20:03:38Z,False,182,42
rev_0000013959,u_0004756,g_0076123,4,synthetic review with rating 4 for g_0076123,2026-05-19T11:20:58Z,2026-06-11T11:20:58Z,False,163,78
rev_0000013960,u_0004756,g_0030229,4,synthetic review with rating 4 for g_0030229,2026-05-10T18:20:14Z,2026-05-20T18:20:14Z,False,416,61
rev_0000013961,u_0004759,g_0093772,3,synthetic review with rating 3 for g_0093772,2026-01-06T22:15:16Z,2026-01-18T22:15:16Z,False,220,76
rev_0000013962,u_0004759,g_0064193,4,synthetic review with rating 4 for g_0064193,2026-04-06T19:14:42Z,2026-04-29T19:14:42Z,False,333,68
rev_0000013963,u_0004759,g_0059541,4,synthetic review with rating 4 for g_0059541,2026-05-24T17:25:43Z,2026-06-11T17:25:43Z,False,57,50
rev_0000013964,u_0004759,g_0085617,4,synthetic review with rating 4 for g_0085617,2026-01-02T19:37:39Z,2026-01-31T19:37:39Z,False,77,28
rev_0000013965,u_0004760,g_0091747,4,synthetic review with rating 4 for g_0091747,2026-05-29T06:40:12Z,2026-06-16T06:40:12Z,False,400,68
rev_0000013966,u_0004760,g_0032661,2,synthetic review with rating 2 for g_0032661,2026-04-29T01:59:20Z,2026-05-12T01:59:20Z,False,232,54
rev_0000013967,u_0004760,g_0078541,1,synthetic review with rating 1 for g_0078541,2026-05-15T05:09:53Z,2026-05-28T05:09:53Z,False,91,49
rev_0000013968,u_0004761,g_0047154,3,synthetic review with rating 3 for g_0047154,2026-05-26T15:28:27Z,2026-06-06T15:28:27Z,False,302,52
rev_0000013969,u_0004761,g_0063686,5,synthetic review with rating 5 for g_0063686,2025-12-26T09:09:10Z,2026-01-24T09:09:10Z,False,473,52
rev_0000013970,u_0004761,g_0018483,4,synthetic review with rating 4 for g_0018483,2026-05-07T14:16:32Z,2026-06-04T14:16:32Z,True,183,57
rev_0000013971,u_0004762,g_0037426,4,synthetic review with rating 4 for g_0037426,2026-05-30T21:57:19Z,2026-06-09T21:57:19Z,False,36,1
rev_0000013972,u_0004765,g_0028419,4,synthetic review with rating 4 for g_0028419,2025-11-18T09:12:40Z,2025-11-20T09:12:40Z,False,241,4
rev_0000013973,u_0004765,g_0090869,5,synthetic review with rating 5 for g_0090869,2025-09-17T07:16:35Z,2025-10-09T07:16:35Z,False,199,78
rev_0000013974,u_0004766,g_0052249,3,synthetic review with rating 3 for g_0052249,2026-02-15T12:56:25Z,2026-02-15T12:56:25Z,False,61,0
rev_0000013975,u_0004766,g_0091847,5,synthetic review with rating 5 for g_0091847,2026-01-16T12:37:49Z,2026-01-28T12:37:49Z,False,72,26
rev_0000013976,u_0004766,g_0070579,4,synthetic review with rating 4 for g_0070579,2026-03-24T00:15:10Z,2026-04-10T00:15:10Z,False,35,35
rev_0000013977,u_0004767,g_0072605,5,synthetic review with rating 5 for g_0072605,2026-04-21T06:52:40Z,2026-05-10T06:52:40Z,False,379,8
rev_0000013978,u_0004767,g_0049920,3,synthetic review with rating 3 for g_0049920,2025-11-20T02:51:27Z,2025-11-26T02:51:27Z,False,202,45
rev_0000013979,u_0004767,g_0063837,4,synthetic review with rating 4 for g_0063837,2026-02-25T08:24:57Z,2026-03-10T08:24:57Z,False,142,65
rev_0000013980,u_0004767,g_0013312,1,synthetic review with rating 1 for g_0013312,2026-05-19T22:47:26Z,2026-05-26T22:47:26Z,False,340,36
rev_0000013981,u_0004767,g_0045658,1,synthetic review with rating 1 for g_0045658,2026-03-13T21:36:15Z,2026-03-16T21:36:15Z,False,474,34
rev_0000013982,u_0004767,g_0036107,4,synthetic review with rating 4 for g_0036107,2026-03-11T11:56:11Z,2026-03-30T11:56:11Z,False,9,80
rev_0000013983,u_0004767,g_0095066,5,synthetic review with rating 5 for g_0095066,2025-11-02T13:53:05Z,2025-11-06T13:53:05Z,False,468,41
rev_0000013984,u_0004767,g_0055281,4,synthetic review with rating 4 for g_0055281,2026-05-17T14:57:52Z,2026-05-24T14:57:52Z,False,272,38
rev_0000013985,u_0004767,g_0048004,4,synthetic review with rating 4 for g_0048004,2026-01-14T12:03:36Z,2026-02-13T12:03:36Z,False,392,32
rev_0000013986,u_0004768,g_0060925,4,synthetic review with rating 4 for g_0060925,2026-03-07T11:20:42Z,2026-03-19T11:20:42Z,False,196,62
rev_0000013987,u_0004768,g_0015947,4,synthetic review with rating 4 for g_0015947,2026-04-16T13:52:57Z,2026-04-26T13:52:57Z,False,289,22
rev_0000013988,u_0004768,g_0019284,4,synthetic review with rating 4 for g_0019284,2026-05-31T13:58:48Z,2026-06-02T13:58:48Z,False,492,28
rev_0000013989,u_0004768,g_0026775,4,synthetic review with rating 4 for g_0026775,2026-05-17T22:43:50Z,2026-06-11T22:43:50Z,False,147,47
rev_0000013990,u_0004769,g_0034039,3,synthetic review with rating 3 for g_0034039,2026-03-21T17:30:43Z,2026-04-15T17:30:43Z,False,76,32
rev_0000013991,u_0004770,g_0090465,2,synthetic review with rating 2 for g_0090465,2026-05-27T00:09:55Z,2026-06-12T00:09:55Z,False,283,49
rev_0000013992,u_0004770,g_0049320,3,synthetic review with rating 3 for g_0049320,2026-05-31T16:58:11Z,2026-06-23T16:58:11Z,False,92,25
rev_0000013993,u_0004771,g_0036498,3,synthetic review with rating 3 for g_0036498,2026-04-27T12:25:46Z,2026-05-13T12:25:46Z,False,328,15
rev_0000013994,u_0004771,g_0023449,4,synthetic review with rating 4 for g_0023449,2026-02-10T12:20:47Z,2026-02-12T12:20:47Z,False,456,35
rev_0000013995,u_0004771,g_0067299,4,synthetic review with rating 4 for g_0067299,2026-05-29T07:15:56Z,2026-06-02T07:15:56Z,False,88,6
rev_0000013996,u_0004771,g_0073807,3,synthetic review with rating 3 for g_0073807,2026-02-26T15:19:55Z,2026-02-28T15:19:55Z,False,40,24
rev_0000013997,u_0004771,g_0073012,4,synthetic review with rating 4 for g_0073012,2026-05-10T06:24:33Z,2026-05-21T06:24:33Z,False,214,55
rev_0000013998,u_0004774,g_0044362,4,synthetic review with rating 4 for g_0044362,2025-06-01T10:47:45Z,2025-06-11T10:47:45Z,True,121,67
rev_0000013999,u_0004774,g_0056097,4,synthetic review with rating 4 for g_0056097,2025-05-03T02:33:46Z,2025-05-27T02:33:46Z,False,302,43
rev_0000014000,u_0004774,g_0053321,4,synthetic review with rating 4 for g_0053321,2026-01-11T15:22:08Z,2026-02-06T15:22:08Z,False,278,76
rev_0000014001,u_0004774,g_0054003,4,synthetic review with rating 4 for g_0054003,2025-12-29T06:28:54Z,2026-01-13T06:28:54Z,False,162,72
rev_0000014002,u_0004775,g_0033754,3,synthetic review with rating 3 for g_0033754,2026-01-04T13:44:38Z,2026-01-30T13:44:38Z,False,178,20
rev_0000014003,u_0004775,g_0004004,3,synthetic review with rating 3 for g_0004004,2026-05-28T23:03:28Z,2026-06-01T23:03:28Z,False,83,23
rev_0000014004,u_0004775,g_0022123,3,synthetic review with rating 3 for g_0022123,2026-03-04T01:19:52Z,2026-03-18T01:19:52Z,False,425,59
rev_0000014005,u_0004775,g_0083293,4,synthetic review with rating 4 for g_0083293,2026-05-26T23:27:08Z,2026-06-23T23:27:08Z,False,61,10
rev_0000014006,u_0004776,g_0029483,5,synthetic review with rating 5 for g_0029483,2026-03-22T02:15:43Z,2026-03-27T02:15:43Z,False,373,29
rev_0000014007,u_0004776,g_0069258,4,synthetic review with rating 4 for g_0069258,2026-05-02T17:51:34Z,2026-05-09T17:51:34Z,False,396,37
rev_0000014008,u_0004777,g_0096679,5,synthetic review with rating 5 for g_0096679,2026-03-27T19:39:21Z,2026-04-02T19:39:21Z,False,30,21
rev_0000014009,u_0004777,g_0083046,5,synthetic review with rating 5 for g_0083046,2026-04-12T11:07:14Z,2026-05-06T11:07:14Z,False,459,26
rev_0000014010,u_0004777,g_0011471,1,synthetic review with rating 1 for g_0011471,2026-01-29T01:36:45Z,2026-01-31T01:36:45Z,False,408,26
rev_0000014011,u_0004777,g_0082267,4,synthetic review with rating 4 for g_0082267,2026-05-30T18:09:16Z,2026-06-15T18:09:16Z,False,100,52
rev_0000014012,u_0004777,g_0089625,3,synthetic review with rating 3 for g_0089625,2026-01-14T19:44:53Z,2026-02-06T19:44:53Z,False,144,38
rev_0000014013,u_0004777,g_0051216,3,synthetic review with rating 3 for g_0051216,2026-05-24T15:56:02Z,2026-06-18T15:56:02Z,False,29,63
rev_0000014014,u_0004777,g_0007575,4,synthetic review with rating 4 for g_0007575,2026-03-12T06:40:37Z,2026-04-08T06:40:37Z,False,12,17
rev_0000014015,u_0004778,g_0004200,5,synthetic review with rating 5 for g_0004200,2026-04-30T08:17:18Z,2026-05-28T08:17:18Z,False,161,19
rev_0000014016,u_0004778,g_0016236,3,synthetic review with rating 3 for g_0016236,2026-05-13T03:42:13Z,2026-05-14T03:42:13Z,False,432,36
rev_0000014017,u_0004779,g_0042572,5,synthetic review with rating 5 for g_0042572,2026-01-19T16:30:00Z,2026-02-08T16:30:00Z,False,46,36
rev_0000014018,u_0004779,g_0073716,4,synthetic review with rating 4 for g_0073716,2026-05-26T08:17:10Z,2026-06-24T08:17:10Z,False,127,27
rev_0000014019,u_0004779,g_0096965,2,synthetic review with rating 2 for g_0096965,2026-05-15T15:02:14Z,2026-05-19T15:02:14Z,False,181,63
rev_0000014020,u_0004780,g_0026960,3,synthetic review with rating 3 for g_0026960,2026-04-18T18:48:15Z,2026-05-11T18:48:15Z,False,446,71
rev_0000014021,u_0004783,g_0063188,5,synthetic review with rating 5 for g_0063188,2026-05-04T08:46:29Z,2026-05-14T08:46:29Z,False,239,29
rev_0000014022,u_0004783,g_0097724,2,synthetic review with rating 2 for g_0097724,2026-05-09T22:13:30Z,2026-05-30T22:13:30Z,False,337,20
rev_0000014023,u_0004784,g_0021389,3,synthetic review with rating 3 for g_0021389,2025-12-29T20:11:12Z,2026-01-01T20:11:12Z,False,190,10
rev_0000014024,u_0004784,g_0034926,5,synthetic review with rating 5 for g_0034926,2026-05-25T03:51:39Z,2026-06-20T03:51:39Z,False,190,14
rev_0000014025,u_0004785,g_0008187,3,synthetic review with rating 3 for g_0008187,2026-01-26T22:15:32Z,2026-02-09T22:15:32Z,False,283,39
rev_0000014026,u_0004785,g_0041928,5,synthetic review with rating 5 for g_0041928,2026-04-29T23:54:13Z,2026-05-27T23:54:13Z,False,280,44
rev_0000014027,u_0004785,g_0011977,5,synthetic review with rating 5 for g_0011977,2026-05-14T07:33:20Z,2026-06-07T07:33:20Z,False,326,46
rev_0000014028,u_0004785,g_0087883,5,synthetic review with rating 5 for g_0087883,2026-05-25T12:36:03Z,2026-06-24T12:36:03Z,False,460,31
rev_0000014029,u_0004785,g_0024017,5,synthetic review with rating 5 for g_0024017,2026-05-12T23:11:19Z,2026-06-07T23:11:19Z,False,206,77
rev_0000014030,u_0004786,g_0037632,5,synthetic review with rating 5 for g_0037632,2026-05-28T19:52:22Z,2026-06-09T19:52:22Z,False,23,10
rev_0000014031,u_0004786,g_0038810,3,synthetic review with rating 3 for g_0038810,2026-04-11T13:20:31Z,2026-04-20T13:20:31Z,False,86,50
rev_0000014032,u_0004786,g_0002261,4,synthetic review with rating 4 for g_0002261,2025-12-30T12:54:16Z,2026-01-06T12:54:16Z,False,481,64
rev_0000014033,u_0004786,g_0011349,4,synthetic review with rating 4 for g_0011349,2026-05-23T21:14:31Z,2026-05-24T21:14:31Z,False,301,47
rev_0000014034,u_0004787,g_0043424,4,synthetic review with rating 4 for g_0043424,2026-01-08T16:05:54Z,2026-02-04T16:05:54Z,False,253,74
rev_0000014035,u_0004787,g_0037486,4,synthetic review with rating 4 for g_0037486,2026-04-09T20:00:47Z,2026-04-10T20:00:47Z,False,334,42
rev_0000014036,u_0004787,g_0064949,4,synthetic review with rating 4 for g_0064949,2026-04-20T05:09:13Z,2026-05-20T05:09:13Z,False,385,14
rev_0000014037,u_0004787,g_0046210,4,synthetic review with rating 4 for g_0046210,2026-03-11T18:11:18Z,2026-04-02T18:11:18Z,False,314,1
rev_0000014038,u_0004787,g_0074044,4,synthetic review with rating 4 for g_0074044,2025-10-07T13:56:19Z,2025-10-30T13:56:19Z,False,120,2
rev_0000014039,u_0004788,g_0054259,5,synthetic review with rating 5 for g_0054259,2026-03-22T02:29:43Z,2026-04-13T02:29:43Z,False,420,5
rev_0000014040,u_0004788,g_0036668,4,synthetic review with rating 4 for g_0036668,2026-04-15T17:32:49Z,2026-05-01T17:32:49Z,False,209,33
rev_0000014041,u_0004788,g_0009885,3,synthetic review with rating 3 for g_0009885,2026-04-10T08:37:06Z,2026-04-16T08:37:06Z,False,59,43
rev_0000014042,u_0004788,g_0014706,4,synthetic review with rating 4 for g_0014706,2025-11-13T06:31:48Z,2025-11-29T06:31:48Z,False,162,54
rev_0000014043,u_0004788,g_0019217,4,synthetic review with rating 4 for g_0019217,2026-01-04T02:47:58Z,2026-01-09T02:47:58Z,False,461,69
rev_0000014044,u_0004789,g_0034486,1,synthetic review with rating 1 for g_0034486,2026-05-28T08:06:32Z,2026-06-16T08:06:32Z,False,123,18
rev_0000014045,u_0004789,g_0089049,4,synthetic review with rating 4 for g_0089049,2026-05-23T02:17:52Z,2026-06-14T02:17:52Z,False,93,77
rev_0000014046,u_0004789,g_0063585,4,synthetic review with rating 4 for g_0063585,2026-03-07T10:19:33Z,2026-03-09T10:19:33Z,True,350,51
rev_0000014047,u_0004789,g_0068030,4,synthetic review with rating 4 for g_0068030,2026-04-05T05:53:58Z,2026-04-29T05:53:58Z,False,410,17
rev_0000014048,u_0004790,g_0095264,5,synthetic review with rating 5 for g_0095264,2026-05-27T07:22:49Z,2026-06-16T07:22:49Z,False,455,33
rev_0000014049,u_0004791,g_0040681,5,synthetic review with rating 5 for g_0040681,2026-04-11T22:41:42Z,2026-05-04T22:41:42Z,False,451,56
rev_0000014050,u_0004792,g_0040820,1,synthetic review with rating 1 for g_0040820,2025-08-22T20:00:41Z,2025-09-01T20:00:41Z,False,34,41
rev_0000014051,u_0004793,g_0071853,4,synthetic review with rating 4 for g_0071853,2026-05-27T15:49:12Z,2026-06-25T15:49:12Z,False,22,6
rev_0000014052,u_0004793,g_0031902,2,synthetic review with rating 2 for g_0031902,2026-04-28T15:08:36Z,2026-05-13T15:08:36Z,False,417,75
rev_0000014053,u_0004793,g_0073299,3,synthetic review with rating 3 for g_0073299,2026-05-07T23:36:23Z,2026-06-04T23:36:23Z,False,3,1
rev_0000014054,u_0004794,g_0093797,4,synthetic review with rating 4 for g_0093797,2025-03-31T06:10:36Z,2025-04-28T06:10:36Z,False,259,65
rev_0000014055,u_0004794,g_0012657,3,synthetic review with rating 3 for g_0012657,2026-04-03T18:53:22Z,2026-04-15T18:53:22Z,False,377,27
rev_0000014056,u_0004794,g_0018677,4,synthetic review with rating 4 for g_0018677,2025-09-07T00:07:23Z,2025-10-07T00:07:23Z,False,178,35
rev_0000014057,u_0004794,g_0011303,5,synthetic review with rating 5 for g_0011303,2025-12-03T14:22:47Z,2025-12-09T14:22:47Z,False,10,10
rev_0000014058,u_0004794,g_0043384,5,synthetic review with rating 5 for g_0043384,2026-03-08T09:53:21Z,2026-03-29T09:53:21Z,False,172,29
rev_0000014059,u_0004794,g_0074208,4,synthetic review with rating 4 for g_0074208,2025-12-09T00:49:02Z,2026-01-02T00:49:02Z,False,86,65
rev_0000014060,u_0004794,g_0061600,1,synthetic review with rating 1 for g_0061600,2026-03-18T13:15:32Z,2026-03-24T13:15:32Z,False,234,14
rev_0000014061,u_0004796,g_0087579,4,synthetic review with rating 4 for g_0087579,2026-05-27T01:02:36Z,2026-05-29T01:02:36Z,False,481,0
rev_0000014062,u_0004797,g_0094831,4,synthetic review with rating 4 for g_0094831,2026-05-29T06:37:15Z,2026-06-28T06:37:15Z,False,454,21
rev_0000014063,u_0004797,g_0026888,4,synthetic review with rating 4 for g_0026888,2026-02-25T21:11:06Z,2026-03-02T21:11:06Z,False,51,16
rev_0000014064,u_0004798,g_0014101,4,synthetic review with rating 4 for g_0014101,2026-01-26T06:24:53Z,2026-02-03T06:24:53Z,False,378,65
rev_0000014065,u_0004798,g_0064266,4,synthetic review with rating 4 for g_0064266,2025-11-17T09:53:15Z,2025-12-06T09:53:15Z,False,35,52
rev_0000014066,u_0004798,g_0089349,3,synthetic review with rating 3 for g_0089349,2026-05-01T23:51:14Z,2026-05-20T23:51:14Z,False,296,77
rev_0000014067,u_0004798,g_0072116,2,synthetic review with rating 2 for g_0072116,2026-04-17T11:38:44Z,2026-05-06T11:38:44Z,False,424,21
rev_0000014068,u_0004798,g_0087685,4,synthetic review with rating 4 for g_0087685,2025-11-19T17:46:12Z,2025-11-20T17:46:12Z,False,288,45
rev_0000014069,u_0004798,g_0058227,3,synthetic review with rating 3 for g_0058227,2026-01-09T20:57:10Z,2026-02-02T20:57:10Z,False,317,53
rev_0000014070,u_0004799,g_0048700,4,synthetic review with rating 4 for g_0048700,2026-05-17T14:53:41Z,2026-05-21T14:53:41Z,False,461,76
rev_0000014071,u_0004799,g_0081454,3,synthetic review with rating 3 for g_0081454,2025-12-05T13:53:44Z,2025-12-11T13:53:44Z,False,236,63
rev_0000014072,u_0004799,g_0006332,2,synthetic review with rating 2 for g_0006332,2025-11-08T18:33:05Z,2025-11-22T18:33:05Z,False,55,65
rev_0000014073,u_0004799,g_0026225,4,synthetic review with rating 4 for g_0026225,2026-01-07T19:40:21Z,2026-01-20T19:40:21Z,False,81,67
